,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,0
71,0.0226,https://api.spotify.com/v1/audio-analysis/51w9Jbat1pLeWINGCpnQUR,0.698,248521.0,0.66,51w9Jbat1pLeWINGCpnQUR,0.0,0.0,0.0622,-7.883,1.0,0.052,159.949,4.0,https://api.spotify.com/v1/tracks/51w9Jbat1pLeWINGCpnQUR,audio_features,spotify:track:51w9Jbat1pLeWINGCpnQUR,0.451,
72,0.0253,https://api.spotify.com/v1/audio-analysis/0YU17F0BlVXvmx5ytsR43w,0.83,154226.0,0.794,0YU17F0BlVXvmx5ytsR43w,0.0248,8.0,0.106,-6.279,0.0,0.432,128.16,4.0,https://api.spotify.com/v1/tracks/0YU17F0BlVXvmx5ytsR43w,audio_features,spotify:track:0YU17F0BlVXvmx5ytsR43w,0.607,
73,0.0996,https://api.spotify.com/v1/audio-analysis/2MShy1GSSgbmGUxADNIao5,0.91,152000.0,0.366,2MShy1GSSgbmGUxADNIao5,0.0,1.0,0.261,-9.954,1.0,0.0941,119.985,4.0,https://api.spotify.com/v1/tracks/2MShy1GSSgbmGUxADNIao5,audio_features,spotify:track:2MShy1GSSgbmGUxADNIao5,0.74,
74,0.645,https://api.spotify.com/v1/audio-analysis/1ArLnG0bHaHPXqf08sEKM0,0.547,181913.0,0.289,1ArLnG0bHaHPXqf08sEKM0,0.0,0.0,0.148,-8.131,1.0,0.0348,104.851,3.0,https://api.spotify.com/v1/tracks/1ArLnG0bHaHPXqf08sEKM0,audio_features,spotify:track:1ArLnG0bHaHPXqf08sEKM0,0.213,
75,0.186,https://api.spotify.com/v1/audio-analysis/5wujBwqG7INdStqGd4tRMX,0.736,169999.0,0.67,5wujBwqG7INdStqGd4tRMX,0.0,10.0,0.114,-6.702,1.0,0.311,130.032,4.0,https://api.spotify.com/v1/tracks/5wujBwqG7INdStqGd4tRMX,audio_features,spotify:track:5wujBwqG7INdStqGd4tRMX,0.845,
76,0.0302,https://api.spotify.com/v1/audio-analysis/2LskIZrCeLxRvCiGP8gxlh,0.703,198903.0,0.723,2LskIZrCeLxRvCiGP8gxlh,2.06e-06,9.0,0.126,-5.45,0.0,0.0412,104.969,4.0,https://api.spotify.com/v1/tracks/2LskIZrCeLxRvCiGP8gxlh,audio_features,spotify:track:2LskIZrCeLxRvCiGP8gxlh,0.288,
77,0.00987,https://api.spotify.com/v1/audio-analysis/27rdGxbavYJeBphck5MZAF,0.601,217467.0,0.794,27rdGxbavYJeBphck5MZAF,1.36e-06,7.0,0.388,-5.844,0.0,0.0671,114.066,4.0,https://api.spotify.com/v1/tracks/27rdGxbavYJeBphck5MZAF,audio_features,spotify:track:27rdGxbavYJeBphck5MZAF,0.244,
78,0.268,https://api.spotify.com/v1/audio-analysis/4PkIDTPGedm0enzdvilLNd,0.669,201072.0,0.801,4PkIDTPGedm0enzdvilLNd,0.0,8.0,0.0594,-5.445,1.0,0.136,109.919,4.0,https://api.spotify.com/v1/tracks/4PkIDTPGedm0enzdvilLNd,audio_features,spotify:track:4PkIDTPGedm0enzdvilLNd,0.541,
79,0.00403,https://api.spotify.com/v1/audio-analysis/4a1oIihVt6xSnDRpgX387M,0.609,238493.0,0.807,4a1oIihVt6xSnDRpgX387M,5.42e-06,5.0,0.0926,-7.221,1.0,0.0972,119.073,4.0,https://api.spotify.com/v1/tracks/4a1oIihVt6xSnDRpgX387M,audio_features,spotify:track:4a1oIihVt6xSnDRpgX387M,0.492,
80,0.676,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,0.552,193200.0,0.402,2rxQMGVafnNaRaXlRMWPde,0.0,11.0,0.0928,-7.431,1.0,0.0262,103.313,4.0,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,audio_features,spotify:track:2rxQMGVafnNaRaXlRMWPde,0.382,
81,0.978,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,0.367,196077.0,0.111,43zdsphuZLzwA9k4DJhU0I,3.97e-05,4.0,0.0897,-14.084,1.0,0.0972,82.642,4.0,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,audio_features,spotify:track:43zdsphuZLzwA9k4DJhU0I,0.198,
82,0.0691,https://api.spotify.com/v1/audio-analysis/25sgk305KZfyuqVBQIahim,0.719,187436.0,0.704,25sgk305KZfyuqVBQIahim,0.0,1.0,0.166,-4.724,1.0,0.0476,133.002,4.0,https://api.spotify.com/v1/tracks/25sgk305KZfyuqVBQIahim,audio_features,spotify:track:25sgk305KZfyuqVBQIahim,0.628,
83,0.0558,https://api.spotify.com/v1/audio-analysis/4NBTZtAt1F13VvlSKe6KTl,0.575,197947.0,0.571,4NBTZtAt1F13VvlSKe6KTl,0.0,1.0,0.0912,-7.906,1.0,0.0439,105.049,4.0,https://api.spotify.com/v1/tracks/4NBTZtAt1F13VvlSKe6KTl,audio_features,spotify:track:4NBTZtAt1F13VvlSKe6KTl,0.449,
84,0.576,https://api.spotify.com/v1/audio-analysis/1HfMVBKM75vxSfsQ5VefZ5,0.505,206459.0,0.34,1HfMVBKM75vxSfsQ5VefZ5,0.0,4.0,0.21,-9.005,1.0,0.0438,101.993,4.0,https://api.spotify.com/v1/tracks/1HfMVBKM75vxSfsQ5VefZ5,audio_features,spotify:track:1HfMVBKM75vxSfsQ5VefZ5,0.0916,
85,0.000244,https://api.spotify.com/v1/audio-analysis/2wOXxtHZgRkkrkEbKLzzqs,0.885,148656.0,0.52,2wOXxtHZgRkkrkEbKLzzqs,1.16e-06,1.0,0.454,-8.353,1.0,0.359,84.022,4.0,https://api.spotify.com/v1/tracks/2wOXxtHZgRkkrkEbKLzzqs,audio_features,spotify:track:2wOXxtHZgRkkrkEbKLzzqs,0.306,
86,0.0167,https://api.spotify.com/v1/audio-analysis/5I7sGubUsKo4mVJpBoSVUr,0.694,184858.0,0.807,5I7sGubUsKo4mVJpBoSVUr,0.0,2.0,0.547,-3.183,1.0,0.0888,144.031,4.0,https://api.spotify.com/v1/tracks/5I7sGubUsKo4mVJpBoSVUr,audio_features,spotify:track:5I7sGubUsKo4mVJpBoSVUr,0.797,
87,0.0133,https://api.spotify.com/v1/audio-analysis/4B8vU5oDXVxO5OkLAI4aLx,0.593,235232.0,0.632,4B8vU5oDXVxO5OkLAI4aLx,0.0,6.0,0.64,-5.381,0.0,0.541,173.369,4.0,https://api.spotify.com/v1/tracks/4B8vU5oDXVxO5OkLAI4aLx,audio_features,spotify:track:4B8vU5oDXVxO5OkLAI4aLx,0.0789,
88,0.00864,https://api.spotify.com/v1/audio-analysis/49FYlytm3dAAraYgpoJZux,0.583,275987.0,0.829,49FYlytm3dAAraYgpoJZux,0.0,1.0,0.0426,-4.603,1.0,0.134,174.028,4.0,https://api.spotify.com/v1/tracks/49FYlytm3dAAraYgpoJZux,audio_features,spotify:track:49FYlytm3dAAraYgpoJZux,0.575,
89,0.0215,https://api.spotify.com/v1/audio-analysis/04MLEeAMuV9IlHEsD8vF6A,0.765,192172.0,0.704,04MLEeAMuV9IlHEsD8vF6A,0.0,5.0,0.227,-4.589,0.0,0.127,147.055,4.0,https://api.spotify.com/v1/tracks/04MLEeAMuV9IlHEsD8vF6A,audio_features,spotify:track:04MLEeAMuV9IlHEsD8vF6A,0.498,
90,0.934,https://api.spotify.com/v1/audio-analysis/0u2P5u6lvoDfwTYjAADbn4,0.351,200186.0,0.296,0u2P5u6lvoDfwTYjAADbn4,0.0,4.0,0.095,-10.109,0.0,0.0333,115.284,4.0,https://api.spotify.com/v1/tracks/0u2P5u6lvoDfwTYjAADbn4,audio_features,spotify:track:0u2P5u6lvoDfwTYjAADbn4,0.12,
91,0.265,https://api.spotify.com/v1/audio-analysis/3f5lA8nnc4YYF1qf78WpHw,0.75,219357.0,0.665,3f5lA8nnc4YYF1qf78WpHw,0.0,8.0,0.0515,-3.083,1.0,0.124,95.239,4.0,https://api.spotify.com/v1/tracks/3f5lA8nnc4YYF1qf78WpHw,audio_features,spotify:track:3f5lA8nnc4YYF1qf78WpHw,0.697,
92,0.000832,https://api.spotify.com/v1/audio-analysis/4f1XXGjZZ9EkFkrbPJek6X,0.809,167410.0,0.461,4f1XXGjZZ9EkFkrbPJek6X,4.43e-05,10.0,0.143,-5.677,0.0,0.0907,85.992,4.0,https://api.spotify.com/v1/tracks/4f1XXGjZZ9EkFkrbPJek6X,audio_features,spotify:track:4f1XXGjZZ9EkFkrbPJek6X,0.325,
93,0.0114,https://api.spotify.com/v1/audio-analysis/3L19besdNQzd342qL78xqm,0.81,214593.0,0.55,3L19besdNQzd342qL78xqm,5.69e-06,2.0,0.107,-7.46,0.0,0.17,76.503,4.0,https://api.spotify.com/v1/tracks/3L19besdNQzd342qL78xqm,audio_features,spotify:track:3L19besdNQzd342qL78xqm,0.183,
94,0.0399,https://api.spotify.com/v1/audio-analysis/2QgfDF0fQ4sskDthP8MG5w,0.84,171714.0,0.543,2QgfDF0fQ4sskDthP8MG5w,0.0,1.0,0.117,-7.738,1.0,0.476,170.067,4.0,https://api.spotify.com/v1/tracks/2QgfDF0fQ4sskDthP8MG5w,audio_features,spotify:track:2QgfDF0fQ4sskDthP8MG5w,0.161,
95,0.00204,https://api.spotify.com/v1/audio-analysis/6viHvc13l9A6Ua6xugpeX6,0.487,228480.0,0.859,6viHvc13l9A6Ua6xugpeX6,0.0,4.0,0.322,-4.403,1.0,0.0488,148.037,4.0,https://api.spotify.com/v1/tracks/6viHvc13l9A6Ua6xugpeX6,audio_features,spotify:track:6viHvc13l9A6Ua6xugpeX6,0.377,
96,0.0484,https://api.spotify.com/v1/audio-analysis/5274I4mUMnYczyeXkGDWZN,0.656,141587.0,0.542,5274I4mUMnYczyeXkGDWZN,0.0,7.0,0.126,-7.358,1.0,0.323,166.111,4.0,https://api.spotify.com/v1/tracks/5274I4mUMnYczyeXkGDWZN,audio_features,spotify:track:5274I4mUMnYczyeXkGDWZN,0.551,
97,0.282,https://api.spotify.com/v1/audio-analysis/05t7JMip6JrLuSrMV5yYjX,0.556,120137.0,0.481,05t7JMip6JrLuSrMV5yYjX,0.0,11.0,0.216,-7.663,1.0,0.313,149.025,4.0,https://api.spotify.com/v1/tracks/05t7JMip6JrLuSrMV5yYjX,audio_features,spotify:track:05t7JMip6JrLuSrMV5yYjX,0.581,
98,0.255,https://api.spotify.com/v1/audio-analysis/79esEXlqqmq0GPz0xQSZTV,0.713,201200.0,0.738,79esEXlqqmq0GPz0xQSZTV,0.0,10.0,0.106,-6.784,1.0,0.374,105.027,4.0,https://api.spotify.com/v1/tracks/79esEXlqqmq0GPz0xQSZTV,audio_features,spotify:track:79esEXlqqmq0GPz0xQSZTV,0.425,
99,0.254,https://api.spotify.com/v1/audio-analysis/34DFpyq5NJJ79GnGbbJH3p,0.557,230973.0,0.511,34DFpyq5NJJ79GnGbbJH3p,0.0,8.0,0.099,-6.788,1.0,0.0291,156.042,4.0,https://api.spotify.com/v1/tracks/34DFpyq5NJJ79GnGbbJH3p,audio_features,spotify:track:34DFpyq5NJJ79GnGbbJH3p,0.602,
0,0.592,https://api.spotify.com/v1/audio-analysis/6ocbgoVGwYJhOv1GgI9NsF,0.778,178627.0,0.317,6ocbgoVGwYJhOv1GgI9NsF,0.0,1.0,0.0881,-10.732,0.0,0.334,140.048,4.0,https://api.spotify.com/v1/tracks/6ocbgoVGwYJhOv1GgI9NsF,audio_features,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,0.327,
1,0.297,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,0.752,201661.0,0.488,5p7ujcrUXASCNwRaWNHR1C,9.11e-06,6.0,0.0936,-7.05,1.0,0.0705,136.041,4.0,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,audio_features,spotify:track:5p7ujcrUXASCNwRaWNHR1C,0.533,
2,0.556,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,0.76,158040.0,0.479,3KkXRkHbMCARz0aVfEt68P,0.0,2.0,0.0703,-5.574,1.0,0.0466,89.911,4.0,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,audio_features,spotify:track:3KkXRkHbMCARz0aVfEt68P,0.913,
3,0.229,https://api.spotify.com/v1/audio-analysis/3e9HZxeyfWwjeyPAMmWSSQ,0.717,207320.0,0.653,3e9HZxeyfWwjeyPAMmWSSQ,0.0,1.0,0.101,-5.634,1.0,0.0658,106.966,4.0,https://api.spotify.com/v1/tracks/3e9HZxeyfWwjeyPAMmWSSQ,audio_features,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,0.412,
4,0.00513,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,0.834,312820.0,0.73,2xLMifQCjDGFmkHkpNLD9h,0.0,8.0,0.124,-3.714,1.0,0.222,155.008,4.0,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,audio_features,spotify:track:2xLMifQCjDGFmkHkpNLD9h,0.446,
5,0.193,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,0.579,190947.0,0.904,1rqqCSm0Qe4I9rUvWncaom,0.0,5.0,0.064,-2.729,1.0,0.0618,82.014,4.0,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,audio_features,spotify:track:1rqqCSm0Qe4I9rUvWncaom,0.681,
6,0.191,https://api.spotify.com/v1/audio-analysis/2dpaYNEQHiRxtZbfNsse99,0.687,214290.0,0.792,2dpaYNEQHiRxtZbfNsse99,0.0,5.0,0.167,-2.749,1.0,0.0452,100.015,4.0,https://api.spotify.com/v1/tracks/2dpaYNEQHiRxtZbfNsse99,audio_features,spotify:track:2dpaYNEQHiRxtZbfNsse99,0.671,
7,0.136,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,0.829,149547.0,0.539,7xQAfvXzm3AkraOtGPWIZg,1.78e-06,11.0,0.103,-7.359,0.0,0.208,99.96,4.0,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,audio_features,spotify:track:7xQAfvXzm3AkraOtGPWIZg,0.388,
8,0.568,https://api.spotify.com/v1/audio-analysis/6FRLCMO5TUHTexlWo8ym1W,0.851,235545.0,0.541,6FRLCMO5TUHTexlWo8ym1W,0.0,0.0,0.13,-6.825,1.0,0.0505,124.959,4.0,https://api.spotify.com/v1/tracks/6FRLCMO5TUHTexlWo8ym1W,audio_features,spotify:track:6FRLCMO5TUHTexlWo8ym1W,0.448,
9,0.0852,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,0.897,145543.0,0.662,78QR3Wp35dqAhFEc2qAGjE,0.0,1.0,0.534,-6.903,0.0,0.292,112.511,4.0,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,audio_features,spotify:track:78QR3Wp35dqAhFEc2qAGjE,0.389,
10,0.555,https://api.spotify.com/v1/audio-analysis/0d2iYfpKoM0QCKvcLCkBao,0.56,173800.0,0.68,0d2iYfpKoM0QCKvcLCkBao,0.0,6.0,0.116,-7.648,0.0,0.321,89.391,4.0,https://api.spotify.com/v1/tracks/0d2iYfpKoM0QCKvcLCkBao,audio_features,spotify:track:0d2iYfpKoM0QCKvcLCkBao,0.319,
11,0.0521,https://api.spotify.com/v1/audio-analysis/0FZ4Dmg8jJJAPJnvBIzD9z,0.861,228760.0,0.603,0FZ4Dmg8jJJAPJnvBIzD9z,0.0,8.0,0.0924,-5.788,0.0,0.176,98.043,4.0,https://api.spotify.com/v1/tracks/0FZ4Dmg8jJJAPJnvBIzD9z,audio_features,spotify:track:0FZ4Dmg8jJJAPJnvBIzD9z,0.504,
12,0.101,https://api.spotify.com/v1/audio-analysis/5ry2OE6R2zPQFDO85XkgRb,0.831,205427.0,0.502,5ry2OE6R2zPQFDO85XkgRb,0.0,10.0,0.122,-4.045,0.0,0.046,100.541,4.0,https://api.spotify.com/v1/tracks/5ry2OE6R2zPQFDO85XkgRb,audio_features,spotify:track:5ry2OE6R2zPQFDO85XkgRb,0.101,
13,0.259,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,0.889,180522.0,0.496,2IRZnDFmlqMuOrYOLnZZyc,0.0,4.0,0.252,-6.365,0.0,0.0905,86.003,4.0,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,audio_features,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,0.544,
14,0.00381,https://api.spotify.com/v1/audio-analysis/0QIjsbm2fh1cJ45XO9eGqq,0.8,204665.0,0.578,0QIjsbm2fh1cJ45XO9eGqq,0.0,4.0,0.359,-5.144,0.0,0.0485,143.01,4.0,https://api.spotify.com/v1/tracks/0QIjsbm2fh1cJ45XO9eGqq,audio_features,spotify:track:0QIjsbm2fh1cJ45XO9eGqq,0.367,
15,0.194,https://api.spotify.com/v1/audio-analysis/1xzBco0xcoJEDXktl7Jxrr,0.729,183907.0,0.625,1xzBco0xcoJEDXktl7Jxrr,0.00986,4.0,0.248,-5.266,1.0,0.0315,146.034,4.0,https://api.spotify.com/v1/tracks/1xzBco0xcoJEDXktl7Jxrr,audio_features,spotify:track:1xzBco0xcoJEDXktl7Jxrr,0.261,
16,0.0169,https://api.spotify.com/v1/audio-analysis/2iUXsYOEPhVqEBwsqP70rE,0.596,203418.0,0.854,2iUXsYOEPhVqEBwsqP70rE,0.0,7.0,0.124,-5.114,0.0,0.463,120.274,4.0,https://api.spotify.com/v1/tracks/2iUXsYOEPhVqEBwsqP70rE,audio_features,spotify:track:2iUXsYOEPhVqEBwsqP70rE,0.152,
17,0.157,https://api.spotify.com/v1/audio-analysis/0KoiMHhqKLoL4xM54rcWYY,0.842,212500.0,0.801,0KoiMHhqKLoL4xM54rcWYY,4.82e-06,8.0,0.0642,-4.167,0.0,0.228,95.881,4.0,https://api.spotify.com/v1/tracks/0KoiMHhqKLoL4xM54rcWYY,audio_features,spotify:track:0KoiMHhqKLoL4xM54rcWYY,0.617,
18,0.0141,https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO,0.817,210368.0,0.539,116H0KvKr2Zl4RPuVBruDO,0.000496,6.0,0.099,-6.349,0.0,0.0621,97.062,4.0,https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO,audio_features,spotify:track:116H0KvKr2Zl4RPuVBruDO,0.158,
19,0.354,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,0.68,231267.0,0.563,7dt6x5M1jzdTEt8oCbisTK,0.0,10.0,0.136,-5.843,1.0,0.0454,145.028,4.0,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,audio_features,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.374,
20,0.107,https://api.spotify.com/v1/audio-analysis/14mHfNsSHN0FbLftyjrV9g,0.792,195637.0,0.743,14mHfNsSHN0FbLftyjrV9g,0.0,7.0,0.183,-2.806,1.0,0.0851,150.024,4.0,https://api.spotify.com/v1/tracks/14mHfNsSHN0FbLftyjrV9g,audio_features,spotify:track:14mHfNsSHN0FbLftyjrV9g,0.742,
21,0.0211,https://api.spotify.com/v1/audio-analysis/4OafepJy2teCjYJbvFE60J,0.568,198160.0,0.656,4OafepJy2teCjYJbvFE60J,1.37e-05,8.0,0.213,-5.413,1.0,0.0433,100.049,4.0,https://api.spotify.com/v1/tracks/4OafepJy2teCjYJbvFE60J,audio_features,spotify:track:4OafepJy2teCjYJbvFE60J,0.364,
22,0.354,https://api.spotify.com/v1/audio-analysis/7dt6x5M1jzdTEt8oCbisTK,0.68,231267.0,0.563,7dt6x5M1jzdTEt8oCbisTK,0.0,10.0,0.136,-5.843,1.0,0.0454,145.028,4.0,https://api.spotify.com/v1/tracks/7dt6x5M1jzdTEt8oCbisTK,audio_features,spotify:track:7dt6x5M1jzdTEt8oCbisTK,0.374,
23,0.371,https://api.spotify.com/v1/audio-analysis/2VxeLyX666F8uXCJ0dZF8B,0.572,215733.0,0.385,2VxeLyX666F8uXCJ0dZF8B,0.0,7.0,0.231,-6.362,1.0,0.0308,95.799,4.0,https://api.spotify.com/v1/tracks/2VxeLyX666F8uXCJ0dZF8B,audio_features,spotify:track:2VxeLyX666F8uXCJ0dZF8B,0.323,
24,0.349,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,0.511,239836.0,0.566,285pBltuF7vW8TeWk8hdRR,0.0,6.0,0.34,-7.23,0.0,0.2,83.903,4.0,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,audio_features,spotify:track:285pBltuF7vW8TeWk8hdRR,0.218,
25,0.149,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,0.837,213594.0,0.364,2JvzF1RMd7lE3KmFlsyZD8,0.0,8.0,0.271,-11.713,1.0,0.276,123.984,4.0,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,audio_features,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,0.463,
26,0.124,https://api.spotify.com/v1/audio-analysis/4evmHXcjt3bTUHD1cvny97,0.64,197867.0,0.648,4evmHXcjt3bTUHD1cvny97,0.0,5.0,0.0802,-8.113,0.0,0.187,92.977,4.0,https://api.spotify.com/v1/tracks/4evmHXcjt3bTUHD1cvny97,audio_features,spotify:track:4evmHXcjt3bTUHD1cvny97,0.548,
27,0.0969,https://api.spotify.com/v1/audio-analysis/5JEx7HbmvHQQswJCsoo9rA,0.574,182623.0,0.758,5JEx7HbmvHQQswJCsoo9rA,0.0,1.0,0.395,-5.029,0.0,0.0621,144.111,4.0,https://api.spotify.com/v1/tracks/5JEx7HbmvHQQswJCsoo9rA,audio_features,spotify:track:5JEx7HbmvHQQswJCsoo9rA,0.492,
28,0.0504,https://api.spotify.com/v1/audio-analysis/4jiCUUfjuJoG03gnw3jj1r,0.906,152440.0,0.525,4jiCUUfjuJoG03gnw3jj1r,2.88e-06,9.0,0.0859,-7.482,1.0,0.305,96.005,4.0,https://api.spotify.com/v1/tracks/4jiCUUfjuJoG03gnw3jj1r,audio_features,spotify:track:4jiCUUfjuJoG03gnw3jj1r,0.365,
29,0.225,https://api.spotify.com/v1/audio-analysis/6CTWathupIiDs7U4InHnDA,0.477,213993.0,0.61,6CTWathupIiDs7U4InHnDA,0.0,11.0,0.107,-5.628,0.0,0.144,79.882,4.0,https://api.spotify.com/v1/tracks/6CTWathupIiDs7U4InHnDA,audio_features,spotify:track:6CTWathupIiDs7U4InHnDA,0.358,
30,0.356,https://api.spotify.com/v1/audio-analysis/3GJ4hzg4lrGwU51Y3VARbF,0.616,213387.0,0.438,3GJ4hzg4lrGwU51Y3VARbF,0.0,1.0,0.24,-5.968,1.0,0.0298,135.929,4.0,https://api.spotify.com/v1/tracks/3GJ4hzg4lrGwU51Y3VARbF,audio_features,spotify:track:3GJ4hzg4lrGwU51Y3VARbF,0.386,
31,0.0956,https://api.spotify.com/v1/audio-analysis/45Egmo7icyopuzJN0oMEdk,0.708,201707.0,0.648,45Egmo7icyopuzJN0oMEdk,0.0,6.0,0.134,-5.626,1.0,0.0449,143.955,4.0,https://api.spotify.com/v1/tracks/45Egmo7icyopuzJN0oMEdk,audio_features,spotify:track:45Egmo7icyopuzJN0oMEdk,0.338,
32,0.0933,https://api.spotify.com/v1/audio-analysis/2vXKRlJBXyOcvZYTdNeckS,0.658,202093.0,0.671,2vXKRlJBXyOcvZYTdNeckS,0.000927,2.0,0.115,-12.21,1.0,0.0363,100.966,4.0,https://api.spotify.com/v1/tracks/2vXKRlJBXyOcvZYTdNeckS,audio_features,spotify:track:2vXKRlJBXyOcvZYTdNeckS,0.166,
33,0.0395,https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d,0.837,288624.0,0.636,2t8yVaLvJ0RenpXUIAC52d,0.00125,1.0,0.342,-7.643,1.0,0.086,145.972,4.0,https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d,audio_features,spotify:track:2t8yVaLvJ0RenpXUIAC52d,0.274,
34,0.0691,https://api.spotify.com/v1/audio-analysis/25sgk305KZfyuqVBQIahim,0.719,187436.0,0.704,25sgk305KZfyuqVBQIahim,0.0,1.0,0.166,-4.724,1.0,0.0476,133.002,4.0,https://api.spotify.com/v1/tracks/25sgk305KZfyuqVBQIahim,audio_features,spotify:track:25sgk305KZfyuqVBQIahim,0.628,
35,0.245,https://api.spotify.com/v1/audio-analysis/5ygDXis42ncn6kYG14lEVG,0.825,96333.0,0.84,5ygDXis42ncn6kYG14lEVG,0.0,7.0,0.341,-3.651,1.0,0.227,115.062,4.0,https://api.spotify.com/v1/tracks/5ygDXis42ncn6kYG14lEVG,audio_features,spotify:track:5ygDXis42ncn6kYG14lEVG,0.52,
36,0.099,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,0.816,253390.0,0.726,58q2HKrzhC3ozto2nDdN4z,0.0,5.0,0.372,-3.998,0.0,0.129,136.048,4.0,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,audio_features,spotify:track:58q2HKrzhC3ozto2nDdN4z,0.65,
37,0.0557,https://api.spotify.com/v1/audio-analysis/3PYx9Wte3jwb48V0wArMOy,0.712,225920.0,0.891,3PYx9Wte3jwb48V0wArMOy,0.0,2.0,0.134,-6.457,1.0,0.24,170.13,4.0,https://api.spotify.com/v1/tracks/3PYx9Wte3jwb48V0wArMOy,audio_features,spotify:track:3PYx9Wte3jwb48V0wArMOy,0.799,
38,0.695,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh,0.358,211467.0,0.557,5uCax9HTNlzGybIStD3vDh,0.0,10.0,0.0902,-7.398,1.0,0.059,85.043,4.0,https://api.spotify.com/v1/tracks/5uCax9HTNlzGybIStD3vDh,audio_features,spotify:track:5uCax9HTNlzGybIStD3vDh,0.494,
39,0.0886,https://api.spotify.com/v1/audio-analysis/0PpfPNtQOOvbMNVJijTQj0,0.796,190466.0,0.68,0PpfPNtQOOvbMNVJijTQj0,0.0,10.0,0.268,-4.853,0.0,0.353,164.932,4.0,https://api.spotify.com/v1/tracks/0PpfPNtQOOvbMNVJijTQj0,audio_features,spotify:track:0PpfPNtQOOvbMNVJijTQj0,0.565,
40,0.45,https://api.spotify.com/v1/audio-analysis/6Qs4SXO9dwPj5GKvVOv8Ki,0.741,171030.0,0.52,6Qs4SXO9dwPj5GKvVOv8Ki,1.97e-06,8.0,0.222,-7.513,1.0,0.0656,102.998,4.0,https://api.spotify.com/v1/tracks/6Qs4SXO9dwPj5GKvVOv8Ki,audio_features,spotify:track:6Qs4SXO9dwPj5GKvVOv8Ki,0.347,
41,0.676,https://api.spotify.com/v1/audio-analysis/2rxQMGVafnNaRaXlRMWPde,0.552,193200.0,0.402,2rxQMGVafnNaRaXlRMWPde,0.0,11.0,0.0928,-7.431,1.0,0.0262,103.313,4.0,https://api.spotify.com/v1/tracks/2rxQMGVafnNaRaXlRMWPde,audio_features,spotify:track:2rxQMGVafnNaRaXlRMWPde,0.382,
42,0.0415,https://api.spotify.com/v1/audio-analysis/7wcyO1rrH3Ru4t659IjG41,0.781,149949.0,0.597,7wcyO1rrH3Ru4t659IjG41,0.0,10.0,0.152,-6.794,0.0,0.23,158.043,4.0,https://api.spotify.com/v1/tracks/7wcyO1rrH3Ru4t659IjG41,audio_features,spotify:track:7wcyO1rrH3Ru4t659IjG41,0.544,
