,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
72,0.529,0.601,2,-7.49,1,0.119,0.0118,0.0,0.676,0.283,158.164,audio_features,4UXpJDvdsfneLvT09oJocg,spotify:track:4UXpJDvdsfneLvT09oJocg,https://api.spotify.com/v1/tracks/4UXpJDvdsfneLvT09oJocg,https://api.spotify.com/v1/audio-analysis/4UXpJDvdsfneLvT09oJocg,209827,4
73,0.602,0.944,10,-4.238,1,0.0427,0.0308,0.00256,0.436,0.797,106.958,audio_features,5jjoS9t9LgIsSGbVrtoKR7,spotify:track:5jjoS9t9LgIsSGbVrtoKR7,https://api.spotify.com/v1/tracks/5jjoS9t9LgIsSGbVrtoKR7,https://api.spotify.com/v1/audio-analysis/5jjoS9t9LgIsSGbVrtoKR7,239813,4
74,0.643,0.909,11,-8.467,0,0.0958,0.233,0.0,0.081,0.819,102.203,audio_features,0klZpFX0a84jdkqzPNrLQs,spotify:track:0klZpFX0a84jdkqzPNrLQs,https://api.spotify.com/v1/tracks/0klZpFX0a84jdkqzPNrLQs,https://api.spotify.com/v1/audio-analysis/0klZpFX0a84jdkqzPNrLQs,209733,4
75,0.287,0.9,1,-5.852,1,0.0932,0.00379,1.48e-05,0.0876,0.132,127.997,audio_features,4AIazttPmHpd7p7pwJw692,spotify:track:4AIazttPmHpd7p7pwJw692,https://api.spotify.com/v1/tracks/4AIazttPmHpd7p7pwJw692,https://api.spotify.com/v1/audio-analysis/4AIazttPmHpd7p7pwJw692,230256,4
76,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89e-06,0.0913,0.0765,141.284,audio_features,6Vc5wAMmXdKIAM7WUoEb7N,spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/tracks/6Vc5wAMmXdKIAM7WUoEb7N,https://api.spotify.com/v1/audio-analysis/6Vc5wAMmXdKIAM7WUoEb7N,229400,3
77,0.86,0.56,9,-8.626,1,0.0511,0.00953,0.205,0.0265,0.538,118.008,audio_features,29VDknr77qASI2iyYkeND4,spotify:track:29VDknr77qASI2iyYkeND4,https://api.spotify.com/v1/tracks/29VDknr77qASI2iyYkeND4,https://api.spotify.com/v1/audio-analysis/29VDknr77qASI2iyYkeND4,456106,4
78,0.401,0.503,2,-8.084,1,0.0437,0.0158,0.0,0.134,0.236,118.491,audio_features,0yc37FvbXRwwFaQxzpxbsd,spotify:track:0yc37FvbXRwwFaQxzpxbsd,https://api.spotify.com/v1/tracks/0yc37FvbXRwwFaQxzpxbsd,https://api.spotify.com/v1/audio-analysis/0yc37FvbXRwwFaQxzpxbsd,181408,4
79,0.524,0.881,5,-4.479,1,0.0468,0.0252,0.0,0.101,0.62,101.677,audio_features,4UB3TaEGEY9WoOpxYNMgy4,spotify:track:4UB3TaEGEY9WoOpxYNMgy4,https://api.spotify.com/v1/tracks/4UB3TaEGEY9WoOpxYNMgy4,https://api.spotify.com/v1/audio-analysis/4UB3TaEGEY9WoOpxYNMgy4,164867,4
80,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4
81,0.572,0.673,6,-5.565,1,0.042,0.0596,0.0,0.0887,0.573,106.024,audio_features,0F9BbXn7zjDkM6SRJvkBOd,spotify:track:0F9BbXn7zjDkM6SRJvkBOd,https://api.spotify.com/v1/tracks/0F9BbXn7zjDkM6SRJvkBOd,https://api.spotify.com/v1/audio-analysis/0F9BbXn7zjDkM6SRJvkBOd,221667,4
82,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,audio_features,6OEolOOk9Gh9bqkdpfIOl0,spotify:track:6OEolOOk9Gh9bqkdpfIOl0,https://api.spotify.com/v1/tracks/6OEolOOk9Gh9bqkdpfIOl0,https://api.spotify.com/v1/audio-analysis/6OEolOOk9Gh9bqkdpfIOl0,215747,4
83,0.893,0.748,7,-4.299,0,0.0821,0.272,1.62e-05,0.093,0.867,117.958,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157605,4
84,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,audio_features,0SiywuOBRcynK0uKGWdCnn,spotify:track:0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/tracks/0SiywuOBRcynK0uKGWdCnn,https://api.spotify.com/v1/audio-analysis/0SiywuOBRcynK0uKGWdCnn,294573,4
85,0.684,0.796,6,-3.727,0,0.0501,0.00834,0.0,0.0491,0.42,94.989,audio_features,4TsP3ww5zEXxuUdmkWIcqp,spotify:track:4TsP3ww5zEXxuUdmkWIcqp,https://api.spotify.com/v1/tracks/4TsP3ww5zEXxuUdmkWIcqp,https://api.spotify.com/v1/audio-analysis/4TsP3ww5zEXxuUdmkWIcqp,179527,4
86,0.55,0.402,3,-7.195,1,0.0339,0.551,1.38e-05,0.105,0.428,76.105,audio_features,7J06GPr8b6A0zRHTZhah6s,spotify:track:7J06GPr8b6A0zRHTZhah6s,https://api.spotify.com/v1/tracks/7J06GPr8b6A0zRHTZhah6s,https://api.spotify.com/v1/audio-analysis/7J06GPr8b6A0zRHTZhah6s,229280,4
87,0.681,0.694,0,-8.123,0,0.258,0.0252,0.0,0.541,0.659,156.149,audio_features,3cSuhzV7wKX5diQ8hos78P,spotify:track:3cSuhzV7wKX5diQ8hos78P,https://api.spotify.com/v1/tracks/3cSuhzV7wKX5diQ8hos78P,https://api.spotify.com/v1/audio-analysis/3cSuhzV7wKX5diQ8hos78P,310733,4
88,0.4,0.758,0,-4.102,1,0.0316,0.0759,0.0,0.104,0.376,176.199,audio_features,47aewAyFEsyONs0qx0OYMO,spotify:track:47aewAyFEsyONs0qx0OYMO,https://api.spotify.com/v1/tracks/47aewAyFEsyONs0qx0OYMO,https://api.spotify.com/v1/audio-analysis/47aewAyFEsyONs0qx0OYMO,201568,4
89,0.637,0.89,0,-3.877,1,0.0312,0.0832,1.9e-06,0.0892,0.928,123.002,audio_features,5XcMzuskwO305UC7RBm9Zu,spotify:track:5XcMzuskwO305UC7RBm9Zu,https://api.spotify.com/v1/tracks/5XcMzuskwO305UC7RBm9Zu,https://api.spotify.com/v1/audio-analysis/5XcMzuskwO305UC7RBm9Zu,164733,4
90,0.612,0.963,5,-3.912,0,0.0531,0.00897,0.00378,0.294,0.179,138.009,audio_features,0WQf8kcrI1yb6l2vpKjsOI,spotify:track:0WQf8kcrI1yb6l2vpKjsOI,https://api.spotify.com/v1/tracks/0WQf8kcrI1yb6l2vpKjsOI,https://api.spotify.com/v1/audio-analysis/0WQf8kcrI1yb6l2vpKjsOI,183519,4
91,0.127,0.335,11,-8.298,0,0.0329,0.786,0.427,0.111,0.0686,77.078,audio_features,3A9vIxzGBjEfqmDK7H9exS,spotify:track:3A9vIxzGBjEfqmDK7H9exS,https://api.spotify.com/v1/tracks/3A9vIxzGBjEfqmDK7H9exS,https://api.spotify.com/v1/audio-analysis/3A9vIxzGBjEfqmDK7H9exS,288733,4
92,0.484,0.61,11,-8.484,1,0.0363,0.0776,2.81e-06,0.102,0.584,84.365,audio_features,7LrZ3SczM7zlUkVlhevPp2,spotify:track:7LrZ3SczM7zlUkVlhevPp2,https://api.spotify.com/v1/tracks/7LrZ3SczM7zlUkVlhevPp2,https://api.spotify.com/v1/audio-analysis/7LrZ3SczM7zlUkVlhevPp2,172227,4
93,0.901,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.346,135.984,audio_features,6TqXcAFInzjp0bODyvrWEq,spotify:track:6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,197573,4
94,0.69,0.621,8,-3.583,1,0.06,0.321,2.81e-05,0.0884,0.497,66.858,audio_features,0j55p8YRAPG8yajtNyjt6A,spotify:track:0j55p8YRAPG8yajtNyjt6A,https://api.spotify.com/v1/tracks/0j55p8YRAPG8yajtNyjt6A,https://api.spotify.com/v1/audio-analysis/0j55p8YRAPG8yajtNyjt6A,233253,3
95,0.491,0.703,7,-4.5,1,0.0319,0.0307,5.72e-06,0.167,0.344,157.988,audio_features,4pFvEWbjBpPUdYRQly0THs,spotify:track:4pFvEWbjBpPUdYRQly0THs,https://api.spotify.com/v1/tracks/4pFvEWbjBpPUdYRQly0THs,https://api.spotify.com/v1/audio-analysis/4pFvEWbjBpPUdYRQly0THs,242480,4
96,0.643,0.535,0,-6.795,0,0.0941,0.648,0.00213,0.0766,0.564,82.193,audio_features,74HYrIbnpc2xKCTenv5qKM,spotify:track:74HYrIbnpc2xKCTenv5qKM,https://api.spotify.com/v1/tracks/74HYrIbnpc2xKCTenv5qKM,https://api.spotify.com/v1/audio-analysis/74HYrIbnpc2xKCTenv5qKM,289720,4
97,0.69,0.614,7,-8.111,1,0.0299,0.00697,0.65,0.127,0.735,129.988,audio_features,5GiCmMmBYxmSMIsxhiomA3,spotify:track:5GiCmMmBYxmSMIsxhiomA3,https://api.spotify.com/v1/tracks/5GiCmMmBYxmSMIsxhiomA3,https://api.spotify.com/v1/audio-analysis/5GiCmMmBYxmSMIsxhiomA3,372107,4
98,0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,audio_features,1QV6tiMFM6fSOKOGLMHYYg,spotify:track:1QV6tiMFM6fSOKOGLMHYYg,https://api.spotify.com/v1/tracks/1QV6tiMFM6fSOKOGLMHYYg,https://api.spotify.com/v1/audio-analysis/1QV6tiMFM6fSOKOGLMHYYg,237200,4
99,0.791,0.754,0,-3.729,1,0.0569,0.00446,0.0,0.163,0.425,125.014,audio_features,6tS3XVuOyu10897O3ae7bi,spotify:track:6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/tracks/6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/audio-analysis/6tS3XVuOyu10897O3ae7bi,234653,4
0,0.655,0.576,5,-6.735,0,0.0536,0.0295,0.115,0.132,0.167,139.953,audio_features,4xBjsLUSjcx2h7PcRikpQp,spotify:track:4xBjsLUSjcx2h7PcRikpQp,https://api.spotify.com/v1/tracks/4xBjsLUSjcx2h7PcRikpQp,https://api.spotify.com/v1/audio-analysis/4xBjsLUSjcx2h7PcRikpQp,228893,4
1,0.376,0.722,11,-3.553,1,0.0354,0.569,4.69e-05,0.164,0.458,159.842,audio_features,63u5QGp9dKXAoYTVKUKBYn,spotify:track:63u5QGp9dKXAoYTVKUKBYn,https://api.spotify.com/v1/tracks/63u5QGp9dKXAoYTVKUKBYn,https://api.spotify.com/v1/audio-analysis/63u5QGp9dKXAoYTVKUKBYn,242947,4
2,0.791,0.721,6,-5.588,0,0.0939,0.259,0.0,0.104,0.66,87.034,audio_features,6d5CfH0P84foEd1fkmp7po,spotify:track:6d5CfH0P84foEd1fkmp7po,https://api.spotify.com/v1/tracks/6d5CfH0P84foEd1fkmp7po,https://api.spotify.com/v1/audio-analysis/6d5CfH0P84foEd1fkmp7po,211440,4
3,0.625,0.613,6,-6.005,0,0.173,0.0209,0.0,0.0286,0.737,96.034,audio_features,18PSaTJMLkFNWnW0NWdOAW,spotify:track:18PSaTJMLkFNWnW0NWdOAW,https://api.spotify.com/v1/tracks/18PSaTJMLkFNWnW0NWdOAW,https://api.spotify.com/v1/audio-analysis/18PSaTJMLkFNWnW0NWdOAW,208947,4
4,0.826,0.612,1,-3.891,1,0.0982,0.00681,0.0,0.0889,0.756,120.057,audio_features,6vc2Jq2vaGu8z326kSrw92,spotify:track:6vc2Jq2vaGu8z326kSrw92,https://api.spotify.com/v1/tracks/6vc2Jq2vaGu8z326kSrw92,https://api.spotify.com/v1/audio-analysis/6vc2Jq2vaGu8z326kSrw92,187133,4
5,0.879,0.703,1,-4.219,1,0.0701,0.143,0.0,0.0569,0.788,94.004,audio_features,6mAN61JH0dzyZpWslS11jy,spotify:track:6mAN61JH0dzyZpWslS11jy,https://api.spotify.com/v1/tracks/6mAN61JH0dzyZpWslS11jy,https://api.spotify.com/v1/audio-analysis/6mAN61JH0dzyZpWslS11jy,199711,4
6,0.768,0.82,7,-4.63,0,0.0475,0.179,0.0,0.704,0.625,129.969,audio_features,2V4bv1fNWfTcyRJKmej6Sj,spotify:track:2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/tracks/2V4bv1fNWfTcyRJKmej6Sj,https://api.spotify.com/v1/audio-analysis/2V4bv1fNWfTcyRJKmej6Sj,213293,4
7,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,audio_features,7Ie9W94M7OjPoZVV216Xus,spotify:track:7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/tracks/7Ie9W94M7OjPoZVV216Xus,https://api.spotify.com/v1/audio-analysis/7Ie9W94M7OjPoZVV216Xus,248133,5
8,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01,audio_features,7ElF5zxOwYP4qVSWVvse3W,spotify:track:7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/tracks/7ElF5zxOwYP4qVSWVvse3W,https://api.spotify.com/v1/audio-analysis/7ElF5zxOwYP4qVSWVvse3W,201547,4
9,0.715,0.907,7,-6.025,0,0.0993,0.0172,8.39e-05,0.426,0.841,124.992,audio_features,2WQ09wqQBIOor7Q0VpIDBK,spotify:track:2WQ09wqQBIOor7Q0VpIDBK,https://api.spotify.com/v1/tracks/2WQ09wqQBIOor7Q0VpIDBK,https://api.spotify.com/v1/audio-analysis/2WQ09wqQBIOor7Q0VpIDBK,268840,4
10,0.58,0.867,11,-4.031,0,0.165,0.0152,0.182,0.14,0.482,79.975,audio_features,4mx0eNjjZUyOzfY3I4P9HD,spotify:track:4mx0eNjjZUyOzfY3I4P9HD,https://api.spotify.com/v1/tracks/4mx0eNjjZUyOzfY3I4P9HD,https://api.spotify.com/v1/audio-analysis/4mx0eNjjZUyOzfY3I4P9HD,128109,4
11,0.443,0.538,1,-5.477,1,0.0309,0.327,4.61e-05,0.0866,0.245,157.97,audio_features,3OjNkFFZavF89xvRqWCXmU,spotify:track:3OjNkFFZavF89xvRqWCXmU,https://api.spotify.com/v1/tracks/3OjNkFFZavF89xvRqWCXmU,https://api.spotify.com/v1/audio-analysis/3OjNkFFZavF89xvRqWCXmU,213307,4
12,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,216773,4
13,0.682,0.889,0,-4.166,1,0.0804,0.00564,0.0,0.36,0.827,138.021,audio_features,17tDv8WA8IhqE8qzuQn707,spotify:track:17tDv8WA8IhqE8qzuQn707,https://api.spotify.com/v1/tracks/17tDv8WA8IhqE8qzuQn707,https://api.spotify.com/v1/audio-analysis/17tDv8WA8IhqE8qzuQn707,192440,4
14,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,audio_features,6OEolOOk9Gh9bqkdpfIOl0,spotify:track:6OEolOOk9Gh9bqkdpfIOl0,https://api.spotify.com/v1/tracks/6OEolOOk9Gh9bqkdpfIOl0,https://api.spotify.com/v1/audio-analysis/6OEolOOk9Gh9bqkdpfIOl0,215747,4
15,0.376,0.696,0,-4.785,0,0.0949,0.141,0.0,0.11,0.303,169.515,audio_features,5yVIlYEHZxQVLyInCdldoS,spotify:track:5yVIlYEHZxQVLyInCdldoS,https://api.spotify.com/v1/tracks/5yVIlYEHZxQVLyInCdldoS,https://api.spotify.com/v1/audio-analysis/5yVIlYEHZxQVLyInCdldoS,209440,4
16,0.581,0.717,4,-4.433,1,0.0318,0.0298,0.000186,0.243,0.316,107.884,audio_features,7GAaTpSoTWUTbP2Yxlt4Hd,spotify:track:7GAaTpSoTWUTbP2Yxlt4Hd,https://api.spotify.com/v1/tracks/7GAaTpSoTWUTbP2Yxlt4Hd,https://api.spotify.com/v1/audio-analysis/7GAaTpSoTWUTbP2Yxlt4Hd,236440,4
17,0.489,0.483,9,-9.466,0,0.0275,0.42,0.0028,0.236,0.333,136.822,audio_features,4S1VYqwfkLit9mKVY3MXoo,spotify:track:4S1VYqwfkLit9mKVY3MXoo,https://api.spotify.com/v1/tracks/4S1VYqwfkLit9mKVY3MXoo,https://api.spotify.com/v1/audio-analysis/4S1VYqwfkLit9mKVY3MXoo,226706,4
18,0.63,0.698,10,-4.51,1,0.0244,0.173,0.0,0.0789,0.529,94.023,audio_features,38xWaVFKaxZlMFvzNff2aW,spotify:track:38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/tracks/38xWaVFKaxZlMFvzNff2aW,https://api.spotify.com/v1/audio-analysis/38xWaVFKaxZlMFvzNff2aW,261427,4
19,0.595,0.507,7,-7.892,1,0.0618,0.732,1.97e-05,0.106,0.337,86.099,audio_features,4JOP8ELK6AaeySe7sKe996,spotify:track:4JOP8ELK6AaeySe7sKe996,https://api.spotify.com/v1/tracks/4JOP8ELK6AaeySe7sKe996,https://api.spotify.com/v1/audio-analysis/4JOP8ELK6AaeySe7sKe996,249240,4
20,0.637,0.919,7,-2.842,1,0.143,0.0359,0.0,0.22,0.793,116.987,audio_features,2r6DdaSbkbwoPzuK6NjLPn,spotify:track:2r6DdaSbkbwoPzuK6NjLPn,https://api.spotify.com/v1/tracks/2r6DdaSbkbwoPzuK6NjLPn,https://api.spotify.com/v1/audio-analysis/2r6DdaSbkbwoPzuK6NjLPn,168213,4
21,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,audio_features,60jzFy6Nn4M0iD1d94oteF,spotify:track:60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/audio-analysis/60jzFy6Nn4M0iD1d94oteF,222920,4
22,0.662,0.6,0,-6.402,1,0.0703,0.173,0.000137,0.109,0.331,134.979,audio_features,4T652DlATVHe0jdLKaN3Bw,spotify:track:4T652DlATVHe0jdLKaN3Bw,https://api.spotify.com/v1/tracks/4T652DlATVHe0jdLKaN3Bw,https://api.spotify.com/v1/audio-analysis/4T652DlATVHe0jdLKaN3Bw,222947,4
23,0.476,0.84,2,-2.259,1,0.058,0.11,0.0,0.046,0.648,156.254,audio_features,1Fo2N5iXRi37maMboaig7O,spotify:track:1Fo2N5iXRi37maMboaig7O,https://api.spotify.com/v1/tracks/1Fo2N5iXRi37maMboaig7O,https://api.spotify.com/v1/audio-analysis/1Fo2N5iXRi37maMboaig7O,177253,4
24,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4
25,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,audio_features,7GVUmCP00eSsqc4tzj1sDD,spotify:track:7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/tracks/7GVUmCP00eSsqc4tzj1sDD,https://api.spotify.com/v1/audio-analysis/7GVUmCP00eSsqc4tzj1sDD,205933,4
26,0.615,0.733,8,-4.808,1,0.0335,0.152,0.0,0.109,0.796,122.58,audio_features,4fIWvT19w9PR0VVBuPYpWA,spotify:track:4fIWvT19w9PR0VVBuPYpWA,https://api.spotify.com/v1/tracks/4fIWvT19w9PR0VVBuPYpWA,https://api.spotify.com/v1/audio-analysis/4fIWvT19w9PR0VVBuPYpWA,244587,4
27,0.549,0.791,10,-3.535,1,0.133,0.0104,0.0,0.444,0.293,150.094,audio_features,6u5M4jPpYkoRV4vVHDQvkd,spotify:track:6u5M4jPpYkoRV4vVHDQvkd,https://api.spotify.com/v1/tracks/6u5M4jPpYkoRV4vVHDQvkd,https://api.spotify.com/v1/audio-analysis/6u5M4jPpYkoRV4vVHDQvkd,227293,4
28,0.515,0.3,5,-8.005,1,0.0289,0.575,8.46e-06,0.115,0.206,81.12,audio_features,02eD9ymfJOJOhM97HYp5R9,spotify:track:02eD9ymfJOJOhM97HYp5R9,https://api.spotify.com/v1/tracks/02eD9ymfJOJOhM97HYp5R9,https://api.spotify.com/v1/audio-analysis/02eD9ymfJOJOhM97HYp5R9,236627,4
29,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,audio_features,2CEgGE6aESpnmtfiZwYlbV,spotify:track:2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/tracks/2CEgGE6aESpnmtfiZwYlbV,https://api.spotify.com/v1/audio-analysis/2CEgGE6aESpnmtfiZwYlbV,202613,4
30,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,audio_features,43zdsphuZLzwA9k4DJhU0I,spotify:track:43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,196077,4
31,0.401,0.503,2,-8.084,1,0.0437,0.0158,0.0,0.134,0.236,118.491,audio_features,0yc37FvbXRwwFaQxzpxbsd,spotify:track:0yc37FvbXRwwFaQxzpxbsd,https://api.spotify.com/v1/tracks/0yc37FvbXRwwFaQxzpxbsd,https://api.spotify.com/v1/audio-analysis/0yc37FvbXRwwFaQxzpxbsd,181408,4
32,0.507,0.875,7,-7.697,1,0.0389,0.00257,0.0,0.346,0.647,160.079,audio_features,1RG8MABX0VciDk6WYb8pBv,spotify:track:1RG8MABX0VciDk6WYb8pBv,https://api.spotify.com/v1/tracks/1RG8MABX0VciDk6WYb8pBv,https://api.spotify.com/v1/audio-analysis/1RG8MABX0VciDk6WYb8pBv,273493,4
33,0.825,0.832,5,-5.853,0,0.0403,0.00587,0.000789,0.114,0.713,122.021,audio_features,6DvgsZ0NiEPV9qYM931T1F,spotify:track:6DvgsZ0NiEPV9qYM931T1F,https://api.spotify.com/v1/tracks/6DvgsZ0NiEPV9qYM931T1F,https://api.spotify.com/v1/audio-analysis/6DvgsZ0NiEPV9qYM931T1F,220627,4
34,0.4,0.944,7,-2.902,1,0.184,0.0481,0.0,0.345,0.574,124.224,audio_features,6H2wnX7ytNeCKERIVqCwgs,spotify:track:6H2wnX7ytNeCKERIVqCwgs,https://api.spotify.com/v1/tracks/6H2wnX7ytNeCKERIVqCwgs,https://api.spotify.com/v1/audio-analysis/6H2wnX7ytNeCKERIVqCwgs,249547,5
35,0.382,0.781,2,-4.243,1,0.0433,0.054,0.0,0.23,0.354,163.815,audio_features,16DRIwIBIgZdAgpp0vLh5q,spotify:track:16DRIwIBIgZdAgpp0vLh5q,https://api.spotify.com/v1/tracks/16DRIwIBIgZdAgpp0vLh5q,https://api.spotify.com/v1/audio-analysis/16DRIwIBIgZdAgpp0vLh5q,209173,4
36,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,audio_features,2Cd9iWfcOpGDHLz6tVA3G4,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/tracks/2Cd9iWfcOpGDHLz6tVA3G4,https://api.spotify.com/v1/audio-analysis/2Cd9iWfcOpGDHLz6tVA3G4,202627,4
37,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,audio_features,0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,https://api.spotify.com/v1/audio-analysis/0HPD5WQqrq7wPWR7P7Dw1i,199693,4
38,0.646,0.635,1,-7.322,1,0.0343,0.00657,0.0,0.0579,0.348,126.062,audio_features,360UM2DaiHZPRu0EsrOvMp,spotify:track:360UM2DaiHZPRu0EsrOvMp,https://api.spotify.com/v1/tracks/360UM2DaiHZPRu0EsrOvMp,https://api.spotify.com/v1/audio-analysis/360UM2DaiHZPRu0EsrOvMp,292707,4
39,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,audio_features,2rDwdvBma1O1eLzo29p2cr,spotify:track:2rDwdvBma1O1eLzo29p2cr,https://api.spotify.com/v1/tracks/2rDwdvBma1O1eLzo29p2cr,https://api.spotify.com/v1/audio-analysis/2rDwdvBma1O1eLzo29p2cr,227320,4
40,0.901,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.346,135.984,audio_features,6TqXcAFInzjp0bODyvrWEq,spotify:track:6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/tracks/6TqXcAFInzjp0bODyvrWEq,https://api.spotify.com/v1/audio-analysis/6TqXcAFInzjp0bODyvrWEq,197573,4
41,0.743,0.766,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,audio_features,4kLLWz7srcuLKA7Et40PQR,spotify:track:4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,https://api.spotify.com/v1/audio-analysis/4kLLWz7srcuLKA7Et40PQR,289133,4
42,0.626,0.52,9,-8.077,0,0.0892,0.175,0.0,0.13,0.257,77.468,audio_features,6IUiqtI8tE49sqGbmtrNd8,spotify:track:6IUiqtI8tE49sqGbmtrNd8,https://api.spotify.com/v1/tracks/6IUiqtI8tE49sqGbmtrNd8,https://api.spotify.com/v1/audio-analysis/6IUiqtI8tE49sqGbmtrNd8,281293,4
43,0.624,0.723,1,-6.782,1,0.378,0.172,0.0,0.483,0.757,84.789,audio_features,3bMNprrp2JDKZsGbiXpsJl,spotify:track:3bMNprrp2JDKZsGbiXpsJl,https://api.spotify.com/v1/tracks/3bMNprrp2JDKZsGbiXpsJl,https://api.spotify.com/v1/audio-analysis/3bMNprrp2JDKZsGbiXpsJl,216933,4
44,0.622,0.932,11,-4.66,0,0.0498,0.105,2.37e-06,0.328,0.519,108.051,audio_features,1YhFtqwcN138S6ng3MT1nN,spotify:track:1YhFtqwcN138S6ng3MT1nN,https://api.spotify.com/v1/tracks/1YhFtqwcN138S6ng3MT1nN,https://api.spotify.com/v1/audio-analysis/1YhFtqwcN138S6ng3MT1nN,176160,4
45,0.505,0.281,2,-12.404,1,0.1,0.57,0.000254,0.163,0.283,82.338,audio_features,454Epa1vrCGFddHXKyC1kb,spotify:track:454Epa1vrCGFddHXKyC1kb,https://api.spotify.com/v1/tracks/454Epa1vrCGFddHXKyC1kb,https://api.spotify.com/v1/audio-analysis/454Epa1vrCGFddHXKyC1kb,168420,4
46,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,audio_features,1dGr1c8CrMLDpV6mPbImSI,spotify:track:1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,221307,4
